ID SPK,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass,RFM_Score,RFM_Level
4672,237,1,3170000,2,4,2,242,8,Loyal
4673,236,1,7553000,2,4,1,241,7,Loyal
4674,236,1,6600000,2,4,1,241,7,Loyal
4675,236,1,5217000,2,4,1,241,7,Loyal
4676,236,1,5850000,2,4,1,241,7,Loyal
4677,236,1,2460000,2,4,3,243,9,Cannot Loose Them
4679,236,1,3577500,2,4,2,242,8,Loyal
4680,235,1,1425000,2,4,4,244,10,Cannot Loose Them
4681,235,1,2460000,2,4,3,243,9,Cannot Loose Them
4682,235,1,4225000,2,4,2,242,8,Loyal
4683,235,1,4080000,2,4,2,242,8,Loyal
4684,235,1,3146850,2,4,2,242,8,Loyal
4685,235,1,3217500,2,4,2,242,8,Loyal
4686,234,1,8350000,2,4,1,241,7,Loyal
4687,234,1,5850000,2,4,1,241,7,Loyal
4688,234,1,1440000,2,4,4,244,10,Cannot Loose Them
4689,234,1,14600000,2,4,1,241,7,Loyal
4690,234,1,8250000,2,4,1,241,7,Loyal
4691,231,1,295000,2,4,4,244,10,Cannot Loose Them
4692,231,1,3017250,2,4,3,243,9,Cannot Loose Them
4693,231,1,2475000,2,4,3,243,9,Cannot Loose Them
4694,231,1,1790000,2,4,4,244,10,Cannot Loose Them
4695,231,1,1970000,2,4,4,244,10,Cannot Loose Them
4696,231,1,4700000,2,4,2,242,8,Loyal
4697,230,1,4920000,2,4,2,242,8,Loyal
4698,230,1,3375000,2,4,2,242,8,Loyal
4699,230,1,6300000,2,4,1,241,7,Loyal
4700,230,1,4510000,2,4,2,242,8,Loyal
4701,229,1,3127500,1,4,2,142,7,Loyal
4702,180,1,3375000,1,4,2,142,7,Loyal
4703,229,1,4320000,1,4,2,142,7,Loyal
4704,229,1,2999970,1,4,3,143,8,Loyal
4705,229,1,8059800,1,4,1,141,6,Potential
4706,229,1,2550000,1,4,3,143,8,Loyal
4707,229,1,2445000,1,4,3,143,8,Loyal
4708,229,1,4640000,1,4,2,142,7,Loyal
4709,229,1,2050000,1,4,3,143,8,Loyal
4710,229,1,1830000,1,4,4,144,9,Cannot Loose Them
4711,229,1,2175000,1,4,3,143,8,Loyal
4712,229,1,2450000,1,4,3,143,8,Loyal
4713,229,1,2145000,1,4,3,143,8,Loyal
4714,229,1,6160000,1,4,1,141,6,Potential
4715,229,1,3245000,1,4,2,142,7,Loyal
4716,229,1,3880000,1,4,2,142,7,Loyal
4717,228,1,2600000,1,4,3,143,8,Loyal
4718,228,1,2170000,1,4,3,143,8,Loyal
4719,228,1,2140000,1,4,3,143,8,Loyal
4720,228,1,9710400,1,4,1,141,6,Potential
4721,227,1,4700000,1,4,2,142,7,Loyal
4722,227,1,4200000,1,4,2,142,7,Loyal
4723,227,1,6450000,1,4,1,141,6,Potential
4724,227,1,5650000,1,4,1,141,6,Potential
4725,227,1,5850000,1,4,1,141,6,Potential
4726,227,1,5625000,1,4,1,141,6,Potential
4727,227,1,3818400,1,4,2,142,7,Loyal
4728,227,1,2767406,1,4,3,143,8,Loyal
4729,227,1,7150000,1,4,1,141,6,Potential
4730,227,1,27000000,1,4,1,141,6,Potential
4731,227,1,6412000,1,4,1,141,6,Potential
4732,227,1,5184000,1,4,1,141,6,Potential
4733,227,1,3090050,1,4,2,142,7,Loyal
4734,227,1,3090000,1,4,2,142,7,Loyal
4735,227,1,3089625,1,4,3,143,8,Loyal
4736,227,1,3089475,1,4,3,143,8,Loyal
4737,227,1,3090000,1,4,2,142,7,Loyal
4738,227,1,3090050,1,4,2,142,7,Loyal
4739,223,1,3089900,1,4,3,143,8,Loyal
4740,223,1,3089625,1,4,3,143,8,Loyal
4741,223,1,3090050,1,4,2,142,7,Loyal
4742,223,1,3090000,1,4,2,142,7,Loyal
4743,223,1,3089625,1,4,3,143,8,Loyal
4744,223,1,3089800,1,4,3,143,8,Loyal
4745,222,1,3089900,1,4,3,143,8,Loyal
4746,222,1,3089900,1,4,3,143,8,Loyal
4747,222,1,3089625,1,4,3,143,8,Loyal
4748,222,1,3089875,1,4,3,143,8,Loyal
4749,222,1,3089625,1,4,3,143,8,Loyal
4750,222,1,3090000,1,4,2,142,7,Loyal
4751,222,1,3089900,1,4,3,143,8,Loyal
4752,222,1,3089875,1,4,3,143,8,Loyal
4753,222,1,3089625,1,4,3,143,8,Loyal
4754,222,1,3089900,1,4,3,143,8,Loyal
4755,222,1,3090000,1,4,2,142,7,Loyal
4756,222,1,3089625,1,4,3,143,8,Loyal
4757,222,1,3090050,1,4,2,142,7,Loyal
4758,222,1,3089875,1,4,3,143,8,Loyal
4759,222,1,3090000,1,4,2,142,7,Loyal
4760,226,1,3850000,1,4,2,142,7,Loyal
4761,226,1,2497500,1,4,3,143,8,Loyal
4762,226,1,5600000,1,4,1,141,6,Potential
4763,224,1,6772500,1,4,1,141,6,Potential
4764,226,1,10989000,1,4,1,141,6,Potential
4765,226,1,5960000,1,4,1,141,6,Potential
4766,226,1,4680000,1,4,2,142,7,Loyal
4767,226,1,5832000,1,4,1,141,6,Potential
4768,226,1,3915000,1,4,2,142,7,Loyal
4769,223,1,29760000,1,4,1,141,6,Potential
4770,223,1,1010000,1,4,4,144,9,Cannot Loose Them
4771,224,1,5040000,1,4,1,141,6,Potential
4772,224,1,3362985,1,4,2,142,7,Loyal
4773,223,1,12480000,1,4,1,141,6,Potential
4774,223,1,2325000,1,4,3,143,8,Loyal
4775,222,1,2350000,1,4,3,143,8,Loyal
4776,223,1,13137000,1,4,1,141,6,Potential
4777,223,1,4950000,1,4,1,141,6,Potential
4778,223,1,1100000,1,4,4,144,9,Cannot Loose Them
4779,223,1,2975000,1,4,3,143,8,Loyal
4780,222,1,2500000,1,4,3,143,8,Loyal
4781,222,1,1100000,1,4,4,144,9,Cannot Loose Them
4782,222,1,2100000,1,4,3,143,8,Loyal
4783,214,1,2290000,1,4,3,143,8,Loyal
4784,214,1,2960000,1,4,3,143,8,Loyal
4785,222,1,2260000,1,4,3,143,8,Loyal
4786,222,1,16366700,1,4,1,141,6,Potential
4787,222,1,2640000,1,4,3,143,8,Loyal
4788,222,1,2205000,1,4,3,143,8,Loyal
4789,222,1,2508600,1,4,3,143,8,Loyal
4790,222,1,2250000,1,4,3,143,8,Loyal
4791,222,1,2625000,1,4,3,143,8,Loyal
4792,222,1,2182500,1,4,3,143,8,Loyal
4793,222,1,1825000,1,4,4,144,9,Cannot Loose Them
4794,221,1,6040000,1,4,1,141,6,Potential
4795,221,1,8360000,1,4,1,141,6,Potential
4796,221,1,1800000,1,4,4,144,9,Cannot Loose Them
4797,215,1,6440000,1,4,1,141,6,Potential
4798,221,1,1100000,1,4,4,144,9,Cannot Loose Them
4799,221,1,3090050,1,4,2,142,7,Loyal
4800,221,1,3089875,1,4,3,143,8,Loyal
4801,221,1,3089900,1,4,3,143,8,Loyal
4802,221,1,4500000,1,4,2,142,7,Loyal
4803,221,1,10560000,1,4,1,141,6,Potential
4804,221,1,2477250,1,4,3,143,8,Loyal
4805,220,1,6200000,1,4,1,141,6,Potential
4806,221,1,2386500,1,4,3,143,8,Loyal
4807,221,1,2850000,1,4,3,143,8,Loyal
4808,220,1,765000,1,4,4,144,9,Cannot Loose Them
4809,220,1,1200000,1,4,4,144,9,Cannot Loose Them
4810,220,1,2470000,1,4,3,143,8,Loyal
4811,220,1,1180000,1,4,4,144,9,Cannot Loose Them
4812,220,1,910000,1,4,4,144,9,Cannot Loose Them
4813,220,1,6720000,1,4,1,141,6,Potential
4814,216,1,4688000,1,4,2,142,7,Loyal
4815,213,1,6800000,1,4,1,141,6,Potential
4816,219,1,420000,1,4,4,144,9,Cannot Loose Them
4817,217,1,4620000,1,4,2,142,7,Loyal
4818,217,1,14800000,1,4,1,141,6,Potential
4819,217,1,2775000,1,4,3,143,8,Loyal
4820,217,1,2109000,1,4,3,143,8,Loyal
4821,217,1,1914750,1,4,4,144,9,Cannot Loose Them
4822,217,1,1825000,1,4,4,144,9,Cannot Loose Them
4823,216,1,2825000,1,4,3,143,8,Loyal
4824,216,1,3400000,1,4,2,142,7,Loyal
4825,216,1,8925000,1,4,1,141,6,Potential
4826,216,1,740000,1,4,4,144,9,Cannot Loose Them
4827,216,1,1764000,1,4,4,144,9,Cannot Loose Them
4828,216,1,2280000,1,4,3,143,8,Loyal
4829,216,1,2280000,1,4,3,143,8,Loyal
4830,216,1,4320000,1,4,2,142,7,Loyal
4831,213,1,40000,1,4,4,144,9,Cannot Loose Them
4832,213,1,40000,1,4,4,144,9,Cannot Loose Them
4833,213,1,45000,1,4,4,144,9,Cannot Loose Them
4834,213,1,1600000,1,4,4,144,9,Cannot Loose Them
4835,213,1,16000000,1,4,1,141,6,Potential
4836,213,1,20000000,1,4,1,141,6,Potential
4837,213,1,6150000,1,4,1,141,6,Potential
4838,213,1,14700000,1,4,1,141,6,Potential
4839,213,1,12600000,1,4,1,141,6,Potential
4840,213,1,12600000,1,4,1,141,6,Potential
4841,213,1,10500000,1,4,1,141,6,Potential
4842,213,1,10250000,1,4,1,141,6,Potential
4843,213,1,9225000,1,4,1,141,6,Potential
4844,213,1,9450000,1,4,1,141,6,Potential
4845,213,1,13650000,1,4,1,141,6,Potential
4846,213,1,5125000,1,4,1,141,6,Potential
4847,213,1,10500000,1,4,1,141,6,Potential
4848,213,1,11550000,1,4,1,141,6,Potential
4849,216,1,9150000,1,4,1,141,6,Potential
4850,216,1,3150000,1,4,2,142,7,Loyal
4851,216,1,8727264,1,4,1,141,6,Potential
4852,215,1,2325000,1,4,3,143,8,Loyal
4853,215,1,1100000,1,4,4,144,9,Cannot Loose Them
4854,215,1,980000,1,4,4,144,9,Cannot Loose Them
4855,215,1,8347200,1,4,1,141,6,Potential
4856,215,1,22815000,1,4,1,141,6,Potential
4857,214,1,2065000,1,4,3,143,8,Loyal
4858,214,1,2550375,1,4,3,143,8,Loyal
4859,214,1,4800000,1,4,2,142,7,Loyal
4860,214,1,3075000,1,4,3,143,8,Loyal
4861,214,1,3870000,1,4,2,142,7,Loyal
4862,214,1,9240000,1,4,1,141,6,Potential
4863,214,1,6600000,1,4,1,141,6,Potential
4864,214,1,5350000,1,4,1,141,6,Potential
4865,214,1,4040000,1,4,2,142,7,Loyal
4866,214,1,5979000,1,4,1,141,6,Potential
4867,214,1,3250000,1,4,2,142,7,Loyal
4868,210,1,6363000,1,4,1,141,6,Potential
4869,213,1,4070000,1,4,2,142,7,Loyal
4870,213,1,1809300,1,4,4,144,9,Cannot Loose Them
4871,213,1,4520000,1,4,2,142,7,Loyal
4872,213,1,6695000,1,4,1,141,6,Potential
4873,213,1,6921600,1,4,1,141,6,Potential
4874,213,1,5300000,1,4,1,141,6,Potential
4875,208,1,6050000,1,4,1,141,6,Potential
4876,210,1,4440000,1,4,2,142,7,Loyal
4877,210,1,1440000,1,4,4,144,9,Cannot Loose Them
4878,209,1,4597500,1,4,2,142,7,Loyal
4879,181,1,4485000,1,4,2,142,7,Loyal
4880,209,1,3150000,1,4,2,142,7,Loyal
4881,209,1,2705000,1,4,3,143,8,Loyal
4882,209,1,1990000,1,4,3,143,8,Loyal
4883,209,1,3600000,1,4,2,142,7,Loyal
4884,209,1,32400000,1,4,1,141,6,Potential
4885,209,1,2558250,1,4,3,143,8,Loyal
4886,208,1,3975000,1,4,2,142,7,Loyal
4887,208,1,6840000,1,4,1,141,6,Potential
4888,208,1,2775000,1,4,3,143,8,Loyal
4889,208,1,1840000,1,4,4,144,9,Cannot Loose Them
4890,208,1,5000000,1,4,1,141,6,Potential
4891,208,1,4000000,1,4,2,142,7,Loyal
4892,208,1,3440000,1,4,2,142,7,Loyal
4893,207,1,1980000,1,4,3,143,8,Loyal
4894,207,1,2010000,1,4,3,143,8,Loyal
4895,207,1,3700000,1,4,2,142,7,Loyal
4896,207,1,2053750,1,4,3,143,8,Loyal
4897,207,1,1863750,1,4,4,144,9,Cannot Loose Them
4898,207,1,7850000,1,4,1,141,6,Potential
4899,207,1,10000000,1,4,1,141,6,Potential
4900,207,1,3022500,1,4,3,143,8,Loyal
4901,207,1,6300000,1,4,1,141,6,Potential
4902,207,1,7350000,1,4,1,141,6,Potential
4903,207,1,1860000,1,4,4,144,9,Cannot Loose Them
4904,207,1,13700000,1,4,1,141,6,Potential
4905,206,1,2325000,1,4,3,143,8,Loyal
4906,206,1,3760000,1,4,2,142,7,Loyal
4907,206,1,5119400,1,4,1,141,6,Potential
4908,206,1,2090000,1,4,3,143,8,Loyal
4909,206,1,5569200,1,4,1,141,6,Potential
4910,206,1,5950000,1,4,1,141,6,Potential
4911,205,1,6600000,1,4,1,141,6,Potential
4912,203,1,2425000,1,4,3,143,8,Loyal
4913,206,1,980000,1,4,4,144,9,Cannot Loose Them
4914,206,1,3217500,1,4,2,142,7,Loyal
4915,205,1,3050000,1,4,3,143,8,Loyal
4916,98,1,3600000,1,4,2,142,7,Loyal
4917,203,1,6050000,1,4,1,141,6,Potential
4918,203,1,3742500,1,4,2,142,7,Loyal
4919,203,1,2475000,1,4,3,143,8,Loyal
4920,203,1,3240000,1,4,2,142,7,Loyal
4921,203,1,3600000,1,4,2,142,7,Loyal
4922,203,1,1590000,1,4,4,144,9,Cannot Loose Them
4923,202,1,20440000,1,4,1,141,6,Potential
4924,202,1,8960000,1,4,1,141,6,Potential
4925,201,1,7980000,1,4,1,141,6,Potential
4926,201,1,14746000,1,4,1,141,6,Potential
4927,201,1,7392000,1,4,1,141,6,Potential
4928,201,1,1858950,1,4,4,144,9,Cannot Loose Them
4929,201,1,3420000,1,4,2,142,7,Loyal
4930,201,1,4005000,1,4,2,142,7,Loyal
4931,201,1,4760000,1,4,2,142,7,Loyal
4932,201,1,3847500,1,4,2,142,7,Loyal
4933,201,1,2330000,1,4,3,143,8,Loyal
4934,200,1,1880000,1,4,4,144,9,Cannot Loose Them
4935,187,1,6450000,1,4,1,141,6,Potential
4936,200,1,2817000,1,4,3,143,8,Loyal
4937,200,1,2313000,1,4,3,143,8,Loyal
4938,200,1,3339000,1,4,2,142,7,Loyal
4939,200,1,5520000,1,4,1,141,6,Potential
4940,200,1,1430000,1,4,4,144,9,Cannot Loose Them
4941,200,1,4330000,1,4,2,142,7,Loyal
4942,200,1,2875000,1,4,3,143,8,Loyal
4943,200,1,1100000,1,4,4,144,9,Cannot Loose Them
4944,200,1,3575000,1,4,2,142,7,Loyal
4945,200,1,19906000,1,4,1,141,6,Potential
4946,200,1,2025000,1,4,3,143,8,Loyal
4947,200,1,2617500,1,4,3,143,8,Loyal
4948,200,1,10300000,1,4,1,141,6,Potential
4949,200,1,4025000,1,4,2,142,7,Loyal
4950,200,1,3972056,1,4,2,142,7,Loyal
4951,200,1,4950000,1,4,1,141,6,Potential
4952,198,1,7650000,1,4,1,141,6,Potential
4953,199,1,6675000,1,4,1,141,6,Potential
4954,199,1,2250000,1,4,3,143,8,Loyal
4955,196,1,4180000,1,4,2,142,7,Loyal
4956,199,1,1550000,1,4,4,144,9,Cannot Loose Them
4957,199,1,4500000,1,4,2,142,7,Loyal
4958,199,1,10817100,1,4,1,141,6,Potential
4959,198,1,18700000,1,4,1,141,6,Potential
4960,199,1,2034000,1,4,3,143,8,Loyal
4961,199,1,4375000,1,4,2,142,7,Loyal
4962,199,1,1100000,1,4,4,144,9,Cannot Loose Them
4963,199,1,4440000,1,4,2,142,7,Loyal
4964,198,1,7815782,1,4,1,141,6,Potential
4965,198,1,2210000,1,4,3,143,8,Loyal
4966,198,1,3490000,1,4,2,142,7,Loyal
4967,198,1,1700000,1,4,4,144,9,Cannot Loose Them
4968,198,1,5960000,1,4,1,141,6,Potential
4969,198,1,3320000,1,4,2,142,7,Loyal
4970,198,1,2970000,1,4,3,143,8,Loyal
4971,198,1,2825000,1,4,3,143,8,Loyal
4972,198,1,4949000,1,4,1,141,6,Potential
4973,198,1,8250000,1,4,1,141,6,Potential
4974,198,1,3555000,1,4,2,142,7,Loyal
4975,196,1,1190000,1,4,4,144,9,Cannot Loose Them
4976,173,1,2193750,1,4,3,143,8,Loyal
4977,195,1,8047500,1,4,1,141,6,Potential
4978,195,1,5938500,1,4,1,141,6,Potential
4979,195,1,3021975,1,4,3,143,8,Loyal
4980,195,1,1756575,1,4,4,144,9,Cannot Loose Them
4981,195,1,2415000,1,4,3,143,8,Loyal
4982,195,1,2700000,1,4,3,143,8,Loyal
4983,195,1,8000000,1,4,1,141,6,Potential
4984,195,1,7360000,1,4,1,141,6,Potential
4985,195,1,7100000,1,4,1,141,6,Potential
4986,195,1,6650000,1,4,1,141,6,Potential
4987,195,1,5430000,1,4,1,141,6,Potential
4988,195,1,3325000,1,4,2,142,7,Loyal
4989,195,1,5280000,1,4,1,141,6,Potential
4990,194,1,14560000,1,4,1,141,6,Potential
4991,193,1,3350000,1,4,2,142,7,Loyal
4992,194,1,7050000,1,4,1,141,6,Potential
4993,194,1,4000000,1,4,2,142,7,Loyal
4994,194,1,3105000,1,4,2,142,7,Loyal
4995,193,1,7040000,1,4,1,141,6,Potential
4996,193,1,8450000,1,4,1,141,6,Potential
4997,193,1,3940000,1,4,2,142,7,Loyal
4998,189,1,3125000,1,4,2,142,7,Loyal
4999,189,1,8400000,1,4,1,141,6,Potential
5000,185,1,13280000,1,4,1,141,6,Potential
5001,193,1,4519800,1,4,2,142,7,Loyal
5002,192,1,68400000,1,4,1,141,6,Potential
5003,192,1,1887000,1,4,4,144,9,Cannot Loose Them
5004,192,1,4650000,1,4,2,142,7,Loyal
5005,192,1,3940000,1,4,2,142,7,Loyal
5006,188,1,6300000,1,4,1,141,6,Potential
5007,192,1,15540000,1,4,1,141,6,Potential
5008,189,1,8300000,1,4,1,141,6,Potential
5009,189,1,594000,1,4,4,144,9,Cannot Loose Them
5010,189,1,1831500,1,4,4,144,9,Cannot Loose Them
5011,182,1,3950000,1,4,2,142,7,Loyal
5012,189,1,5242500,1,4,1,141,6,Potential
5013,187,1,5100000,1,4,1,141,6,Potential
5014,188,1,2922075,1,4,3,143,8,Loyal
5015,188,1,3870000,1,4,2,142,7,Loyal
5016,188,1,3150000,1,4,2,142,7,Loyal
5017,188,1,4400000,1,4,2,142,7,Loyal
5018,188,1,1887000,1,4,4,144,9,Cannot Loose Them
5019,188,1,5244750,1,4,1,141,6,Potential
5020,187,1,4225000,1,4,2,142,7,Loyal
5021,187,1,850000,1,4,4,144,9,Cannot Loose Them
5022,187,1,1780000,1,4,4,144,9,Cannot Loose Them
5023,187,1,0,1,4,4,144,9,Cannot Loose Them
5024,187,1,8200000,1,4,1,141,6,Potential
5025,178,1,4320000560000,1,4,1,141,6,Potential
5026,187,1,3720000,1,4,2,142,7,Loyal
5027,186,1,2922075,1,4,3,143,8,Loyal
5028,186,1,3550000,1,4,2,142,7,Loyal
5029,186,1,4350000,1,4,2,142,7,Loyal
5030,182,1,3024000,1,4,3,143,8,Loyal
5031,182,1,1100000,1,4,4,144,9,Cannot Loose Them
5032,185,1,5805000,1,4,1,141,6,Potential
5033,185,1,8960000,1,4,1,141,6,Potential
5034,167,1,3840000,1,4,2,142,7,Loyal
5035,185,1,0,1,4,4,144,9,Cannot Loose Them
5036,185,1,1867500,1,4,4,144,9,Cannot Loose Them
5037,184,1,1062000,1,4,4,144,9,Cannot Loose Them
5038,182,1,3350000,1,4,2,142,7,Loyal
5039,184,1,4117500,1,4,2,142,7,Loyal
5040,184,1,20200000,1,4,1,141,6,Potential
5041,184,1,18000000,1,4,1,141,6,Potential
5042,184,1,24196200,1,4,1,141,6,Potential
5043,184,1,1970000,1,4,4,144,9,Cannot Loose Them
5044,184,1,2160000,1,4,3,143,8,Loyal
5045,184,1,2310000,1,4,3,143,8,Loyal
5046,182,1,12480000,1,4,1,141,6,Potential
5047,182,1,7500000,1,4,1,141,6,Potential
5048,182,1,3360000,1,4,2,142,7,Loyal
5049,182,1,3720000,1,4,2,142,7,Loyal
5050,180,1,3775000,1,4,2,142,7,Loyal
5051,181,1,46999890,1,4,1,141,6,Potential
5052,181,1,4522500,1,4,2,142,7,Loyal
5053,181,1,4400000,1,4,2,142,7,Loyal
5054,181,1,6000000,1,4,1,141,6,Potential
5055,175,1,2164500,1,4,3,143,8,Loyal
5056,181,1,3174600,1,4,2,142,7,Loyal
5057,181,1,4100000,1,4,2,142,7,Loyal
5058,181,1,9968700,1,4,1,141,6,Potential
5059,181,1,1550000,1,4,4,144,9,Cannot Loose Them
5060,180,1,5040000,1,4,1,141,6,Potential
5061,181,1,2342100,1,4,3,143,8,Loyal
5062,180,1,6450000,1,4,1,141,6,Potential
5063,178,1,2010000,1,4,3,143,8,Loyal
5064,180,1,3600000,1,4,2,142,7,Loyal
5065,180,1,5840000,1,4,1,141,6,Potential
5066,180,1,2375000,1,4,3,143,8,Loyal
5067,180,1,1480000,1,4,4,144,9,Cannot Loose Them
5068,180,1,4350000,1,4,2,142,7,Loyal
5069,173,1,7200000,1,4,1,141,6,Potential
5070,180,1,3400000,1,4,2,142,7,Loyal
5071,180,1,2505000,1,4,3,143,8,Loyal
5072,180,1,3400000,1,4,2,142,7,Loyal
5073,179,1,2128750,1,4,3,143,8,Loyal
5074,179,1,9331000,1,4,1,141,6,Potential
5075,179,1,5520000,1,4,1,141,6,Potential
5076,179,1,2551500,1,4,3,143,8,Loyal
5077,179,1,3770000,1,4,2,142,7,Loyal
5079,179,1,900000,1,4,4,144,9,Cannot Loose Them
5080,179,1,3100000,1,4,2,142,7,Loyal
5081,179,1,1176120,1,4,4,144,9,Cannot Loose Them
5082,166,1,2794500,1,4,3,143,8,Loyal
5083,179,1,1474000,1,4,4,144,9,Cannot Loose Them
5084,173,1,1950000,1,4,4,144,9,Cannot Loose Them
5085,178,1,11400000,1,4,1,141,6,Potential
5086,178,1,1680000,1,4,4,144,9,Cannot Loose Them
5087,178,1,1100000,1,4,4,144,9,Cannot Loose Them
5088,178,1,9475000,1,4,1,141,6,Potential
5089,178,1,3591000,1,4,2,142,7,Loyal
5090,178,1,4120000,1,4,2,142,7,Loyal
5091,178,1,4740000,1,4,2,142,7,Loyal
5092,178,1,6960000,1,4,1,141,6,Potential
5093,178,1,2060000,1,4,3,143,8,Loyal
5094,178,1,2180000,1,4,3,143,8,Loyal
5095,175,1,7250000,1,4,1,141,6,Potential
5096,177,1,3996000,1,4,2,142,7,Loyal
5097,177,1,670000,1,4,4,144,9,Cannot Loose Them
5098,177,1,913000,1,4,4,144,9,Cannot Loose Them
5099,177,1,6960000,1,4,1,141,6,Potential
5100,175,1,9600000,1,4,1,141,6,Potential
5101,166,1,2940300,1,4,3,143,8,Loyal
5102,175,1,2875000,1,4,3,143,8,Loyal
5103,167,1,2385000640000,1,4,1,141,6,Potential
5104,174,1,2475000,1,4,3,143,8,Loyal
5105,174,1,5200000,1,4,1,141,6,Potential
5106,174,1,2470000,1,4,3,143,8,Loyal
5107,174,1,2250000,1,4,3,143,8,Loyal
5108,173,1,12100000,1,4,1,141,6,Potential
5109,173,1,4992000,1,4,1,141,6,Potential
5110,173,1,4980000,1,4,1,141,6,Potential
5111,173,1,4992000,1,4,1,141,6,Potential
5112,173,1,5040000,1,4,1,141,6,Potential
5113,173,1,4992000,1,4,1,141,6,Potential
5114,173,1,3400000,1,4,2,142,7,Loyal
5115,173,1,4725000,1,4,2,142,7,Loyal
5116,173,1,2040000,1,4,3,143,8,Loyal
5117,173,1,1620000,1,4,4,144,9,Cannot Loose Them
5118,173,1,2960000,1,4,3,143,8,Loyal
5119,173,1,3000000,1,4,3,143,8,Loyal
5120,173,1,2500004,1,4,3,143,8,Loyal
5121,173,1,7520000,1,4,1,141,6,Potential
5122,168,1,4600000,1,4,2,142,7,Loyal
5123,172,1,2220000,1,4,3,143,8,Loyal
5124,172,1,1515000,1,4,4,144,9,Cannot Loose Them
5125,172,1,2210000,1,4,3,143,8,Loyal
5126,171,1,2520000,1,4,3,143,8,Loyal
5127,171,1,2655000,1,4,3,143,8,Loyal
5128,167,1,2925000,1,4,3,143,8,Loyal
5129,171,1,1250138,1,4,4,144,9,Cannot Loose Them
5130,171,1,2376000,1,4,3,143,8,Loyal
5131,171,1,3060000,1,4,3,143,8,Loyal
5132,167,1,15900031100000,1,4,1,141,6,Potential
5133,171,1,1980000,1,4,3,143,8,Loyal
5134,171,1,3050000,1,4,3,143,8,Loyal
5135,171,1,2500000,1,4,3,143,8,Loyal
5136,168,1,30800000,1,4,1,141,6,Potential
5137,168,1,24800000,1,4,1,141,6,Potential
5138,171,1,2850000,1,4,3,143,8,Loyal
5139,168,1,13300000,1,4,1,141,6,Potential
5140,168,1,7717500,1,4,1,141,6,Potential
5141,168,1,6800000,1,4,1,141,6,Potential
5142,168,1,1100000,1,4,4,144,9,Cannot Loose Them
5143,168,1,3760000,1,4,2,142,7,Loyal
5144,168,1,4320000,1,4,2,142,7,Loyal
5145,167,1,2410000640000,1,4,1,141,6,Potential
5146,168,1,3330020,1,4,2,142,7,Loyal
5147,168,1,1620600,1,4,4,144,9,Cannot Loose Them
5148,168,1,1650000,1,4,4,144,9,Cannot Loose Them
5149,167,1,7350000,1,4,1,141,6,Potential
5150,168,1,6962500,1,4,1,141,6,Potential
5151,168,1,4920000,1,4,2,142,7,Loyal
5152,168,1,4400000,1,4,2,142,7,Loyal
5153,168,1,5440000,1,4,1,141,6,Potential
5154,152,1,2114550,1,4,3,143,8,Loyal
5155,168,1,3710000,1,4,2,142,7,Loyal
5156,167,1,2982500,1,4,3,143,8,Loyal
5157,152,1,3550000,1,4,2,142,7,Loyal
5158,167,1,4600000,1,4,2,142,7,Loyal
5159,167,1,7550000,1,4,1,141,6,Potential
5160,167,1,2790000,1,4,3,143,8,Loyal
5161,167,1,4039200,1,4,2,142,7,Loyal
5162,167,1,2840000,1,4,3,143,8,Loyal
5163,166,1,4400000,1,4,2,142,7,Loyal
5164,166,1,3777500,1,4,2,142,7,Loyal
5165,166,1,4645000,1,4,2,142,7,Loyal
5166,166,1,2357100,1,4,3,143,8,Loyal
5167,166,1,1611900,1,4,4,144,9,Cannot Loose Them
5168,166,1,2472525,1,4,3,143,8,Loyal
5169,166,1,3413250,1,4,2,142,7,Loyal
5170,166,1,5880000,1,4,1,141,6,Potential
5171,166,1,6475000,1,4,1,141,6,Potential
5172,137,1,8352000,1,4,1,141,6,Potential
5173,166,1,7550000,1,4,1,141,6,Potential
5174,166,1,2400000,1,4,3,143,8,Loyal
5175,166,1,4325000,1,4,2,142,7,Loyal
5176,166,1,8568000,1,4,1,141,6,Potential
5177,166,1,4340000,1,4,2,142,7,Loyal
5178,166,1,6336000,1,4,1,141,6,Potential
5179,166,1,4630500,1,4,2,142,7,Loyal
5180,166,1,2628450,1,4,3,143,8,Loyal
5181,136,1,2632500,1,4,3,143,8,Loyal
5182,153,1,6160000,1,4,1,141,6,Potential
5183,165,1,2240000,1,4,3,143,8,Loyal
5184,165,1,3150000,1,4,2,142,7,Loyal
5185,157,1,2531250,1,4,3,143,8,Loyal
5186,164,1,1140000,1,4,4,144,9,Cannot Loose Them
5187,164,1,3120000,1,4,2,142,7,Loyal
5188,164,1,3825000,1,4,2,142,7,Loyal
5189,164,1,10960000,1,4,1,141,6,Potential
5190,164,1,6000000,1,4,1,141,6,Potential
5191,164,1,8120000,1,4,1,141,6,Potential
5192,160,1,37500121700000,1,4,1,141,6,Potential
5193,161,1,5450003,1,4,1,141,6,Potential
5194,160,1,37500121700000,1,4,1,141,6,Potential
5195,160,1,4850028600000,1,4,1,141,6,Potential
5196,160,1,4850010600000,1,4,1,141,6,Potential
5197,160,1,37500031700000,1,4,1,141,6,Potential
5198,160,1,37500121700000,1,4,1,141,6,Potential
5199,160,1,4850028600000,1,4,1,141,6,Potential
5200,160,1,4850010600000,1,4,1,141,6,Potential
